,action_0_ratio,action_1_ratio,action_2_ratio,action_3_ratio,action_4_ratio,false_positives,false_negatives,mismatch_errrors,cost_penalty,approx_kl
56,0.05392838310723359,0.102631705095633,0.07128133838262787,0.11312976367384114,0.6590288097406644,4763.0,23769.0,9187.0,5588.1919268369675,-0.052199702709913254
57,0.052644037305307013,0.09889693698811722,0.06859821048146571,0.11172655399327747,0.6681342612318326,4961.0,23707.0,8813.0,5767.539438992739,-0.049928195774555206
58,0.050060090598132566,0.0995654987519645,0.06799482296385319,0.11491171304428215,0.6674678746417676,4959.0,23188.0,8188.0,5897.708951413631,-0.05102363973855972
59,0.050683451547747664,0.09666964159894781,0.06782845601014609,0.10775517873079994,0.6770632721123585,4979.0,23552.0,8818.0,5721.405299067497,-0.05106376111507416
60,0.04923377893707206,0.09837440029810424,0.06712003353672738,0.11127672457962644,0.6739950626484699,4895.0,23296.0,8410.0,5831.18852725625,-0.051625970751047134
61,0.049365835258616625,0.09684567872129757,0.06874440096185581,0.10967042293366024,0.6753736621245697,4862.0,23517.0,8574.0,5736.368887454271,-0.04995499923825264
62,0.048205603148877056,0.09562398703403566,0.06733040055568419,0.1086825654086594,0.6801574438527437,4976.0,23241.0,8473.0,5899.521076351404,-0.05198264494538307
63,0.04642219475346793,0.09394313967861558,0.0694501671015886,0.11500251796914343,0.6751819804971845,4958.0,22983.0,8143.0,5943.707098126411,-0.052791912108659744
64,0.047855468211281206,0.09267687215556475,0.06789868064175056,0.11157081781823197,0.6799981611731715,5083.0,23195.0,8564.0,5992.116673529148,-0.05166648328304291
65,0.047561709813365445,0.09271523178807947,0.06691983513175566,0.10665493446950401,0.6861482887972954,4882.0,23154.0,8476.0,5901.953874409199,-0.05406453460454941
66,0.04372156505914468,0.09313011828935396,0.06819836214740674,0.10682438580527752,0.6881255686988171,4926.0,22810.0,8303.0,6007.681386590004,-0.0534374937415123
67,0.04615735461801596,0.090672748004561,0.06946408209806157,0.10690992018244014,0.6867958950969213,4965.0,22909.0,8477.0,6002.965781837702,-0.053550418466329575
68,0.045797339914986974,0.09049773755656108,0.07088989441930618,0.10484939896704602,0.6879656291420997,4989.0,22981.0,8437.0,5931.8270745277405,-0.05307508260011673
69,0.04226933788518552,0.0940167100889408,0.06922109424130805,0.1088401760848082,0.6856526816997575,5068.0,22676.0,7907.0,6137.131595611572,-0.05475885048508644
70,0.04067722075637643,0.09744942832014072,0.06741424802110818,0.10510114335971855,0.6893579595426561,5086.0,22212.0,7855.0,6293.422375172377,-0.05344047397375107
71,0.04237400824431541,0.09046584814502903,0.06848100704755995,0.10810691015469172,0.6905722264084039,5107.0,22415.0,7940.0,6235.318446666002,-0.05288438871502876
72,0.039740043033416765,0.09173143635006367,0.06929258332235542,0.10503666622755017,0.6941992710666139,5271.0,22366.0,7633.0,6232.621454745531,-0.0534142330288887
73,0.04281792419411973,0.09068366985476443,0.07035954658165072,0.10657987956075098,0.6895589798087142,5173.0,22459.0,7547.0,6239.099994778633,-0.05458866059780121
74,0.041473421334284694,0.09547805922226187,0.06952372458080627,0.10439707456296825,0.689127720299679,5090.0,22532.0,7565.0,6111.083284020424,-0.053593240678310394
75,0.04174293495245324,0.09138800839323184,0.06982454573864905,0.10585293986338676,0.6911915710522791,5160.0,22625.0,7860.0,6145.045130252838,-0.05363941565155983
76,0.041216486594637856,0.08807967631497043,0.07193988706593749,0.10653150148948469,0.6922324485349696,5230.0,22603.0,7826.0,6165.49524268508,-0.05654781684279442
77,0.041370165745856356,0.09264088397790056,0.06983425414364641,0.10638674033149172,0.689767955801105,5156.0,22396.0,7599.0,6242.986796319485,-0.05239966884255409
78,0.040895164513121085,0.0915145863860397,0.06909107055636961,0.10785489099063096,0.6906442875538387,5266.0,22611.0,7781.0,6182.783154785633,-0.054550573229789734
79,0.04083248998987988,0.08936507238086858,0.07084085009020108,0.10626127513530162,0.6927003124037489,5242.0,22387.0,7642.0,6228.672107994556,-0.053737200796604156
80,0.04081632653061224,0.0906781926744497,0.06946796185723197,0.10609571339452811,0.692941805543178,4977.0,22395.0,7964.0,6205.115861445665,-0.055057477205991745
81,0.03927465723131358,0.09080053073861123,0.06789031402034498,0.10473241928350288,0.6973020787262273,5125.0,22390.0,7839.0,6218.9966941177845,-0.0537579208612442
82,0.03982800555941626,0.08968902015288395,0.07096942321056289,0.10454308547602502,0.6949704656011119,5287.0,22131.0,7564.0,6379.229564100504,-0.05300642177462578
83,0.03872157344806392,0.08995521994907367,0.07094564931073843,0.10255509702344368,0.6978224602686803,5277.0,22362.0,7566.0,6218.513093531132,-0.0552329421043396
84,0.03980933886486009,0.092814899814635,0.06924706505428546,0.10384853032041663,0.6942801659458028,5235.0,22442.0,7932.0,6207.650535136461,-0.05483156070113182
85,0.03948927208108464,0.09148348032117941,0.06923785704883506,0.10210170681409328,0.6976876837348076,5221.0,22298.0,7877.0,6242.770278155804,-0.0545264407992363
86,0.03809148954780023,0.08422986092889005,0.07128487711011983,0.10408466719146331,0.7023091052217266,5241.0,22240.0,7225.0,6318.133702278137,-0.056167617440223694
87,0.03704833718345465,0.09052870156474742,0.06642548925598221,0.10151244388266574,0.70448502811315,5273.0,22186.0,7503.0,6383.643966823816,-0.05500197783112526
88,0.04009903178743534,0.08771386887130289,0.07078120164463504,0.10517706353066006,0.6962288341659667,5307.0,22557.0,8111.0,6209.674628853798,-0.053199879825115204
89,0.03801732435033686,0.08854667949951876,0.06916615626913991,0.10066497506343512,0.7036048648175693,5251.0,22257.0,7421.0,6361.158046901226,-0.054724257439374924
90,0.039101646385110954,0.08853793843951324,0.06898711524695776,0.1033017179670723,0.7000715819613458,5092.0,22598.0,7807.0,6158.969139516354,-0.05411507189273834
91,0.03657897036972293,0.0850013110742068,0.06904990822480553,0.10401188707280833,0.7053579232584565,5350.0,22338.0,7930.0,6314.223461002111,-0.05425279960036278
92,0.03644251626898048,0.08885032537960955,0.07041214750542299,0.10039045553145336,0.7039045553145337,5306.0,22121.0,7571.0,6366.929584681988,-0.05535699799656868
93,0.034786343139360104,0.08864075585140649,0.07253596736096199,0.10285591582563883,0.7011810178226326,5313.0,21889.0,7352.0,6427.155748188496,-0.05383355915546417
94,0.04122280905917107,0.08423596813176976,0.06798854175991406,0.10155760451168204,0.7049950765374631,5049.0,22576.0,7823.0,6161.274404525757,-0.055477075278759
95,0.03614876607577337,0.08737400069516858,0.07334028501911713,0.10184219673270768,0.7012947514772332,5250.0,22093.0,7629.0,6400.934372007847,-0.0557071715593338
96,0.03645398179499582,0.09098104744734181,0.06908227430631898,0.1003473901763335,0.7031353062750099,5378.0,22506.0,8126.0,6237.742723733187,-0.05603676289319992
97,0.0370035323511674,0.08589644180236064,0.07383475488929095,0.10015507883173946,0.7031101921254416,5405.0,22061.0,7339.0,6463.325041413307,-0.056120872497558594
98,0.03573904002772483,0.08590365621209496,0.07416392306359383,0.0932680644602322,0.7109253162363541,5342.0,22123.0,7699.0,6333.102177768946,-0.057430293411016464
99,0.03465003465003465,0.08536902286902287,0.07415107415107415,0.09411815661815662,0.7117117117117117,5244.0,22019.0,7722.0,6383.885769128799,-0.05668316036462784
100,0.0355392679081263,0.0850982230366046,0.07350747858695189,0.09630545020667321,0.709549580261644,5370.0,21771.0,7403.0,6455.30613771081,-0.05794764682650566
101,0.03504136527049855,0.08762507038593148,0.0747606878329796,0.09355914583965003,0.7090137306709403,5273.0,22048.0,7759.0,6380.4442881941795,-0.056677863001823425
102,0.03483738269700476,0.08330119552641728,0.07151733299053006,0.09572781420062562,0.7146162745854223,5441.0,21967.0,7418.0,6429.11722394824,-0.05414889007806778
103,0.034930182599355535,0.08558539205155746,0.07462943071965629,0.09245972073039742,0.7123952738990333,5485.0,22072.0,7528.0,6461.849472850561,-0.0574679970741272
104,0.033642395372575705,0.08433991153453556,0.07477033004423274,0.09314392650561415,0.7141034365430419,5409.0,21757.0,7093.0,6544.791926175356,-0.05587061122059822
105,0.032892779737367726,0.08303939484084824,0.0777272534103948,0.09030640431770856,0.7160341676936807,5476.0,21813.0,7343.0,6550.578722417355,-0.0566825270652771
106,0.033863781031190324,0.08427753023551877,0.07931253978357734,0.08949713558243157,0.713049013367282,5443.0,21740.0,7527.0,6528.655554503202,-0.05760020762681961
107,0.0332559611732433,0.08347752690441021,0.07355982274741507,0.09179151719772104,0.7179151719772103,5447.0,21614.0,7309.0,6573.986985892057,-0.05831538885831833
108,0.03295074329761552,0.08728982254034137,0.07602388717123375,0.09118631146499513,0.7125492355258143,5416.0,21665.0,7540.0,6554.148303568363,-0.05758792534470558
109,0.03387353307827881,0.08360916476808666,0.07591454240639642,0.09323818939947556,0.7133645703477626,5293.0,21894.0,7524.0,6446.220730364323,-0.05720397084951401
110,0.03194144773025342,0.08406312137750137,0.07809789736430173,0.09248212548123705,0.7134154080467064,5527.0,21748.0,7182.0,6611.19603407383,-0.058523934334516525
111,0.031545343806443485,0.08144663334313437,0.07775024152560171,0.09257781324820431,0.7166799680766162,5470.0,21525.0,7111.0,6633.8770163059235,-0.05706458538770676
112,0.03307649738197608,0.07926439913158231,0.07824273125877995,0.08990677280660679,0.7195095994210549,5378.0,21750.0,7313.0,6532.35689419508,-0.05736134573817253
113,0.03188102220360285,0.07976539589442816,0.08223711772098868,0.09053204859656473,0.7155844155844155,5624.0,21618.0,7011.0,6642.031567871571,-0.057044655084609985
114,0.031128241652352423,0.08152834220118145,0.08249193514600528,0.09116427164941975,0.7136872093510411,5499.0,21493.0,7046.0,6661.86223962903,-0.05797766521573067
115,0.03185833298446854,0.08155063423619542,0.08021099342738729,0.09197471427973375,0.714405325072215,5479.0,21454.0,7027.0,6645.963761150837,-0.05962744727730751
116,0.03189266009028591,0.08221869252633339,0.08238588864738339,0.08990971409463301,0.7135930446413643,5522.0,21462.0,7331.0,6678.975103199482,-0.060124028474092484
117,0.03362021452495018,0.08000169584940857,0.08004409208462289,0.09229660406155933,0.714037393479459,5525.0,21807.0,7230.0,6551.481457769871,-0.05831124633550644
118,0.03109908409658618,0.07706078268109909,0.0794338051623647,0.09271440466278101,0.719691923397169,5536.0,21378.0,7018.0,6702.454965859652,-0.056638263165950775
119,0.03097308142451095,0.07950175555927103,0.08372345761578331,0.09087109179067046,0.7149306136097643,5555.0,21494.0,7130.0,6689.224013388157,-0.05734195187687874
120,0.03142437591776799,0.07833018670023076,0.08130899937067337,0.08965806586951962,0.7192783721418082,5524.0,21554.0,7169.0,6615.555300951004,-0.058092981576919556
121,0.03029794376835921,0.07947964750314729,0.08090642047838859,0.08795635753252203,0.7213596307175829,5529.0,21559.0,7353.0,6656.270222127438,-0.05706234276294708
122,0.02828842783189989,0.07805812578975257,0.08319406513675458,0.09236538539925815,0.7180939958423348,5650.0,20984.0,6744.0,6867.185945004225,-0.058351654559373856
123,0.0298544802568486,0.07592878288787891,0.08476837760080057,0.0919401242546804,0.7175082349997915,5498.0,21381.0,7091.0,6687.771993219852,-0.05906097590923309
124,0.029588745486990083,0.07818400630783914,0.08225090260198364,0.09445159148441715,0.7155247541187699,5583.0,21353.0,7236.0,6676.103451162577,-0.060348425060510635
125,0.029621594559639534,0.07768367474654762,0.0830239058784263,0.09391297092077266,0.7157578538946139,5533.0,21430.0,7200.0,6697.455685913563,-0.058064766228199005
126,0.028994550522068306,0.07849744165730688,0.08461250467989517,0.0905195723615791,0.7173759307791505,5489.0,21305.0,7057.0,6743.807416975498,-0.05740976706147194
127,0.03022103817175207,0.07984015318652958,0.08625067643508305,0.09241143903758897,0.7112766931690463,5520.0,21366.0,7119.0,6703.887158691883,-0.060090333223342896
128,0.03132298965632299,0.07753586920253587,0.08904738071404739,0.08842175508842176,0.713672005338672,5604.0,21490.0,7040.0,6645.596222341061,-0.059243034571409225
129,0.02898431048720066,0.07770437654830718,0.08637489677952105,0.08777869529314616,0.719157720891825,5527.0,21168.0,6987.0,6729.161360055208,-0.05742279440164566
130,0.03010047330399402,0.08075230424312879,0.08544382628913061,0.08789338204766255,0.715810014116084,5610.0,21383.0,7048.0,6736.320042073727,-0.058991044759750366
131,0.029808610453771745,0.07759372275501308,0.09075434881886495,0.08801428156266866,0.7138290364096815,5619.0,21393.0,7281.0,6738.834973752499,-0.05890573933720589
132,0.02839814776871696,0.07855591525632094,0.08716141458017457,0.08892349301315412,0.7169610293816334,5636.0,21095.0,6750.0,6829.368128031492,-0.058499712496995926
133,0.02951832029641828,0.07624536846438863,0.08608480856319473,0.08954302181967888,0.7186084808563195,5666.0,21237.0,7043.0,6768.251948475838,-0.05859681963920593
134,0.028079448321427097,0.07977866787793698,0.08721146302184415,0.08849155551885039,0.7164388652599414,5508.0,21151.0,7033.0,6782.007390320301,-0.05705661326646805
135,0.030009081152480806,0.07884091471972261,0.08420705027656238,0.09130686039791959,0.7156360934533146,5698.0,21329.0,7089.0,6761.906592965126,-0.06007379665970802
136,0.029826599186924416,0.0775325645067618,0.08736414170745872,0.08881606239110595,0.7164606322077491,5607.0,21367.0,7164.0,6740.921394646168,-0.05778048187494278
137,0.028368794326241134,0.07743353656007632,0.09145203434117208,0.08726307494504583,0.7154825598274647,5513.0,21264.0,6992.0,6740.301706492901,-0.05837381258606911
138,0.02846786674268958,0.07599576443756619,0.0901686079661155,0.08792864706361489,0.7174391137900138,5653.0,20965.0,6893.0,6853.694105029106,-0.058619145303964615
139,0.026835463782366436,0.07563094067518847,0.08730744018354637,0.08902818747951491,0.7211979678793838,5694.0,21152.0,7120.0,6874.662087887526,-0.05668598785996437
140,0.027470727912879717,0.07610742651273233,0.09072300008187996,0.08392696307213625,0.7217718824203717,5631.0,21066.0,7054.0,6851.094988703728,-0.054391246289014816
141,0.026344676180021953,0.07187868439240558,0.09070211814448917,0.08915721429442615,0.7219173069886572,5744.0,21007.0,6633.0,6958.216840416193,-0.05722042918205261
142,0.025744265495363593,0.07320644216691069,0.08548885635269236,0.08321132259638848,0.7323491133886448,5704.0,20974.0,6917.0,6961.579712897539,-0.055356841534376144
143,0.027453246914089915,0.07005738347851216,0.08875861784254634,0.08277257152293276,0.7309581802419188,5617.0,21258.0,6942.0,6788.473406642675,-0.057184118777513504
144,0.025780299959464938,0.07170652614511552,0.08706931495743818,0.08723145520875557,0.7282124037292258,5731.0,20920.0,6841.0,6884.410285711288,-0.05450095608830452
145,0.02864743196234909,0.07341927562922038,0.0886024145692654,0.08496009821976673,0.7243707796193984,5668.0,21091.0,6870.0,6830.7608661055565,-0.05487364903092384
146,0.025086995225378328,0.07044590110868333,0.09079873755765963,0.08683337379622885,0.7268349923120498,5737.0,20887.0,7046.0,6952.111614137888,-0.05565161630511284
147,0.02641066148175153,0.07615344108235103,0.09057398630858346,0.07963705594037347,0.7272248551869405,5769.0,20943.0,7082.0,6937.937623798847,-0.05440632253885269
148,0.02498486377396569,0.06950554994954591,0.08823410696266397,0.08060544904137235,0.736670030272452,5723.0,20805.0,6916.0,7042.339537888765,-0.054720599204301834
149,0.022843246691117845,0.06884866847392761,0.08443629405198533,0.08674852495614735,0.7371232658268219,5774.0,20552.0,6589.0,7141.195525079966,-0.05130839720368385
150,0.023457134878525552,0.06933418438584593,0.08856265209239239,0.08569034986236886,0.7329556787808673,5760.0,20557.0,6939.0,7102.7009690999985,-0.05243881046772003
151,0.025342801175318317,0.06737675481554033,0.08468005223636957,0.08427195559908586,0.7383284361736859,5617.0,20978.0,6857.0,6903.794329196215,-0.051390696316957474
152,0.02366531627291324,0.06919096706911075,0.08407203882716296,0.08543580281577152,0.7376358750150415,5763.0,20691.0,6645.0,7103.744482934475,-0.051796332001686096
153,0.024685924621909258,0.06637593022325358,0.0853804913179163,0.08450028006721613,0.7390573737697047,5707.0,20580.0,6886.0,7060.304496020079,-0.05032939091324806
154,0.02467652125145215,0.06934262708809037,0.08188118415254576,0.08885150022032608,0.7352481672875856,5775.0,20672.0,6779.0,7064.25977781415,-0.04969753697514534
155,0.02342712232822123,0.06593406593406594,0.08255846717385179,0.08589944853681117,0.7421808960270498,5748.0,20769.0,6779.0,7073.277911990881,-0.04832840338349342
156,0.02155378486055777,0.06844621513944223,0.08123505976095617,0.08450199203187252,0.7442629482071713,5841.0,20601.0,6620.0,7175.147028595209,-0.04509194195270538
157,0.020115842204132747,0.06324358171571696,0.07893706950532248,0.08469004383218534,0.7530134627426425,5925.0,20230.0,6542.0,7345.326121151447,-0.04821781441569328
158,0.021104731736289843,0.06374975252425262,0.0763809146703623,0.08354781231439319,0.755216788754702,5855.0,20459.0,6687.0,7271.030733972788,-0.04578779637813568
159,0.02038241671594717,0.06536566134437216,0.07565543071161049,0.08058348117484723,0.758013010053223,5803.0,20297.0,6427.0,7283.5958334207535,-0.04316941276192665
160,0.019243608372933277,0.06833444605898754,0.0766995248006912,0.07768134155441228,0.7580410792129757,5798.0,20200.0,6366.0,7256.323099166155,-0.04427685961127281
161,0.019110764430577222,0.06474258970358815,0.07379095163806552,0.08451638065522621,0.7578393135725429,5891.0,20116.0,6605.0,7399.108673274517,-0.04110633581876755
162,0.020108972600054877,0.06244365175806515,0.07349770687154561,0.0760064285994277,0.7679432401709066,5867.0,20218.0,6256.0,7296.126292914152,-0.04149559140205383
163,0.01581270389560545,0.05991172519669929,0.07215505661101516,0.07990788716177318,0.7722126271349069,6084.0,19890.0,6220.0,7587.62624719739,-0.039552703499794006
164,0.019837691614066726,0.06284549339397029,0.0700591994354491,0.07774336456658956,0.7695142509899243,5963.0,20320.0,6516.0,7316.883432090282,-0.039286449551582336
165,0.018820528675220282,0.05947596228165095,0.0679394033080847,0.07644149018395424,0.7773226155510898,5960.0,19944.0,6405.0,7519.4883388876915,-0.03899143636226654
166,0.017175423530330237,0.05784994925443048,0.06877976422827699,0.07865563275821688,0.7775392302287454,5977.0,20216.0,6483.0,7540.469989955425,-0.03704660013318062
167,0.01705204547212126,0.05881215683241822,0.06507617353646276,0.0754388678369809,0.7836207563220169,5980.0,19981.0,6212.0,7538.185533255339,-0.03565395250916481
168,0.015435416986637997,0.05913070188911074,0.06573491015205038,0.0758332053448011,0.7838657656273997,5999.0,19813.0,6233.0,7627.867195248604,-0.03520932048559189
169,0.016063016449146653,0.058189821607846165,0.0661441037917986,0.07664684531624064,0.782956212834968,5981.0,19945.0,6293.0,7523.869889497757,-0.03492799401283264
170,0.015687789799072642,0.05351622874806801,0.06136012364760433,0.07619783616692427,0.7932380216383308,5989.0,19963.0,6145.0,7619.98561912775,-0.0329972468316555
171,0.01618172733212899,0.055540608063958184,0.06292039820117615,0.07406695622093247,0.7912903101818042,5995.0,19839.0,6018.0,7615.502118676901,-0.03368942812085152
172,0.01593442371777684,0.055502355690044816,0.06308652851725591,0.07419466043589842,0.791282031639024,6130.0,19882.0,6352.0,7678.907524585724,-0.03371763974428177
