,delta_t,batch_lengths,avg_return,actor_losses,critic_losses
352,1680317948.0973165,28552,-7.027686872705597,0.10204583406448364,751.92578125
353,1680317983.3048234,28510,-7.035634717614988,0.19657275080680847,749.2433471679688
354,1680318018.0602825,28472,-7.036454347775707,0.25175347924232483,766.5441284179688
355,1680318052.8630455,28552,-7.040900653969247,0.20903165638446808,746.8949584960938
356,1680318087.6517038,28527,-7.041195839808393,0.20256026089191437,748.388671875
357,1680318122.47427,28481,-7.058185991578868,0.35562026500701904,752.7702026367188
358,1680318157.4057686,28395,-7.027680973048877,0.288887083530426,750.7140502929688
359,1680318192.4130933,28445,-7.056845589110604,0.34926021099090576,753.2844848632812
360,1680318227.39503,28552,-7.03408033539184,0.13662274181842804,753.6129150390625
361,1680318262.3786535,28479,-7.0349991356483255,0.3479210436344147,749.8878784179688
362,1680318297.5710976,28531,-7.0672224135642745,0.3357853293418884,767.2015380859375
363,1680318333.7894247,28463,-7.038546193082302,0.1331617832183838,748.8101806640625
364,1680318368.7951531,28550,-7.025705290714916,0.050235435366630554,744.0794067382812
365,1680318404.141147,28532,-7.034329482742214,0.10004664212465286,745.50390625
366,1680318439.535275,28495,-7.045900664309029,0.2827474772930145,752.1474609375
367,1680318474.5131638,28597,-7.022551630911488,0.047473154962062836,747.1643676757812
368,1680318509.5090308,28541,-7.04513166007648,0.1552160084247589,754.4381713867188
369,1680318544.4932604,28611,-7.046418024760733,0.06303748488426208,745.2513427734375
370,1680318579.492665,28574,-7.041054734544683,0.14772501587867737,747.7474365234375
371,1680318614.2875354,28544,-7.02737190445005,0.15370990335941315,751.049072265625
372,1680318649.2659109,28621,-7.04430615158362,0.06675475835800171,752.5839233398438
373,1680318684.2549286,28495,-7.033321973473417,0.20409178733825684,743.0120239257812
374,1680318719.270225,28632,-7.048509277213446,0.14384786784648895,751.2916259765625
375,1680318754.0357664,28579,-7.066265859817092,0.2644965946674347,749.5492553710938
376,1680318789.0114343,28605,-7.0609806479201485,0.2030082792043686,742.6148071289062
377,1680318824.3938532,28555,-7.048492053092116,0.17548267543315887,751.6412963867188
378,1680318859.9858503,28506,-7.0368072739585115,0.2422402948141098,757.9533081054688
379,1680318895.1951303,28483,-7.039012249149007,0.24364301562309265,752.4894409179688
380,1680318930.1937482,28638,-7.042483799320118,0.02097167819738388,744.9328002929688
381,1680318965.347176,28518,-7.042728217116929,0.24317114055156708,748.6159057617188
382,1680319000.3934832,28529,-7.048558654721088,0.2090204358100891,748.8211059570312
383,1680319035.733121,28504,-7.053026896138231,0.20256634056568146,750.792236328125
384,1680319070.9306483,28556,-7.041007656483311,0.18279114365577698,747.8878173828125
385,1680319105.951434,28592,-7.051577802985335,0.1558820903301239,748.4003295898438
386,1680319141.1119866,28464,-7.057281067455289,0.29684919118881226,749.275634765625
387,1680319176.1286807,28512,-7.04649796484134,0.2744593620300293,751.4794921875
388,1680319211.090058,28537,-7.024880981636217,0.11514944583177567,748.8650512695312
389,1680319245.8834014,28516,-7.066492487421574,0.3186328113079071,749.0340576171875
390,1680319280.7071095,28548,-7.062018378537934,0.21779580414295197,738.0372314453125
391,1680319315.4696085,28548,-7.0321857128513185,0.26037412881851196,749.5796508789062
392,1680319350.4458928,28495,-7.037640929340089,0.16763907670974731,757.2377319335938
393,1680319385.8312466,28612,-7.055259541872225,0.13964246213436127,761.46533203125
394,1680319420.8310955,28566,-7.051658767726817,0.2384873628616333,745.4913940429688
395,1680319456.025022,28648,-7.065847250496319,0.14099472761154175,746.7337646484375
396,1680319491.0116394,28573,-7.066002068177346,0.2639062702655792,751.7176513671875
397,1680319525.7844374,28558,-7.0550980997598955,0.1781248152256012,751.5390014648438
398,1680319560.9744542,28628,-7.0685817234915005,0.1595948338508606,749.7451782226562
399,1680319596.1409705,28620,-7.061566892086457,0.07928111404180527,744.2190551757812
400,1680319630.9884646,28658,-7.058415472354312,0.04566496983170509,733.48486328125
401,1680319665.7352571,28554,-7.066779041892696,0.20365427434444427,749.4083251953125
402,1680319700.7241035,28588,-7.054193663425023,0.10202817618846893,742.4027099609375
403,1680319735.7106476,28645,-7.059031689134053,0.1362551897764206,749.9622192382812
404,1680319770.9124634,28572,-7.050365994269905,0.18210740387439728,750.2193603515625
405,1680319806.0935266,28626,-7.063831086626729,0.10930033028125763,746.5796508789062
406,1680319840.4858782,28609,-7.045821853629921,0.09438318014144897,758.9223022460938
407,1680319875.700776,28663,-7.045868603061061,0.07415193319320679,743.9751586914062
408,1680319910.6705449,28610,-7.050107946758142,0.12403245270252228,746.7779541015625
409,1680319946.0631375,28574,-7.047588606981674,0.19623211026191711,745.1695556640625
410,1680319981.2312424,28619,-7.058743518383524,0.0721210166811943,743.030029296875
411,1680320016.2300491,28591,-7.055249386334099,0.15553058683872223,753.3018188476562
412,1680320051.0187368,28603,-7.058582462912256,0.13580875098705292,744.4857177734375
413,1680320086.3988965,28602,-7.032029850574822,0.034437160938978195,738.0358276367188
414,1680320121.4019496,28552,-7.042959233368544,0.10462646186351776,738.8820190429688
415,1680320156.2221522,28570,-7.0462639817157955,0.22031354904174805,748.0914916992188
416,1680320190.9748995,28634,-7.052076605593484,0.1426774561405182,746.6466064453125
417,1680320225.9576457,28626,-7.052115844840519,0.150947704911232,743.4727783203125
418,1680320260.3486478,28524,-7.044481676950023,0.1984817236661911,745.9813842773438
419,1680320295.3247952,28616,-7.056232692784236,0.20504336059093475,743.353515625
420,1680320330.1314867,28637,-7.055533315798547,0.09269499778747559,745.3541259765625
421,1680320365.3228855,28628,-7.050509469599827,0.0687960535287857,742.3024291992188
422,1680320400.340191,28548,-7.063158370293875,0.2642526626586914,743.5416870117188
423,1680320435.176564,28671,-7.041146191560508,0.024113722145557404,741.4541625976562
424,1680320470.1068273,28601,-7.038263293940623,0.15815451741218567,747.7587280273438
425,1680320504.8696675,28606,-7.042565670704851,0.08967239409685135,741.3516235351562
426,1680320539.6530821,28576,-7.054575526610603,0.15330679714679718,745.5164184570312
427,1680320574.636946,28650,-7.070910309202115,0.22032038867473602,746.230224609375
428,1680320609.4286487,28570,-7.040475534058399,0.14069297909736633,741.8768310546875
429,1680320644.2351995,28596,-7.046494860478103,0.16131524741649628,746.0636596679688
430,1680320679.2281036,28611,-7.063623043447144,0.17646849155426025,756.5521240234375
431,1680320714.024846,28589,-7.055613582405627,0.14724892377853394,749.2787475585938
432,1680320748.9907508,28560,-7.048962923024064,0.17157743871212006,760.4185180664062
433,1680320783.7806134,28593,-7.044461461353434,0.15463022887706757,750.4229736328125
434,1680320818.5550215,28584,-7.035306505349633,0.11266684532165527,745.1517944335938
435,1680320853.1829453,28586,-7.0595591871793575,0.2106715589761734,741.3174438476562
436,1680320887.97637,28607,-7.035247444311385,0.08048048615455627,744.6760864257812
437,1680320922.7454803,28502,-7.066247666239173,0.3209308385848999,749.9797973632812
438,1680320957.7194057,28613,-7.058468607858159,0.18772980570793152,750.3175048828125
439,1680320992.5463583,28610,-7.072895706218017,0.13912180066108704,748.3176879882812
440,1680321027.3240786,28564,-7.056312307933338,0.15400202572345734,742.47509765625
441,1680321062.1337855,28644,-7.053678737006703,0.08390498161315918,745.7003784179688
442,1680321097.1142926,28618,-7.06894059993415,0.18539726734161377,768.47119140625
443,1680321131.8780413,28632,-7.050729657690154,0.060436930507421494,742.6092529296875
444,1680321166.8648872,28616,-7.057073327851861,0.11627291142940521,742.254150390625
445,1680321201.4573066,28592,-7.053245657865002,0.1371043622493744,744.1892700195312
446,1680321236.4354572,28611,-7.045077664758867,0.03318047523498535,743.8507690429688
447,1680321271.4144452,28618,-7.05669056065491,0.17208978533744812,748.5777587890625
448,1680321306.423682,28643,-7.059136666975945,0.1448005735874176,744.2748413085938
449,1680321341.217059,28586,-7.057717367768217,0.24074244499206543,744.5718383789062
450,1680321376.1854682,28592,-7.074004444461687,0.21821805834770203,744.8318481445312
451,1680321410.9940877,28628,-7.070737858393317,0.24685655534267426,744.6791381835938
452,1680321445.8099513,28551,-7.053661121133524,0.14375272393226624,748.5864868164062
453,1680321480.7600923,28590,-7.0490775603117255,0.13101089000701904,748.4024658203125
454,1680321515.7565026,28571,-7.049409800601774,0.1255045235157013,743.3687133789062
455,1680321550.7201805,28646,-7.063546791705082,0.14652100205421448,756.1023559570312
456,1680321585.7423277,28548,-7.053925254925679,0.26317301392555237,751.9511108398438
457,1680321620.7080874,28654,-7.051448882893686,0.0032137883827090263,739.8306274414062
458,1680321655.4908879,28617,-7.05253169994816,0.07795855402946472,745.9794921875
459,1680321690.4753776,28607,-7.048388852211732,0.07423021644353867,745.030517578125
460,1680321725.2674985,28646,-7.049484395226942,0.027942946180701256,743.9586181640625
461,1680321760.459392,28621,-7.044712756484076,0.08260253071784973,742.0355834960938
462,1680321795.3125408,28653,-7.053442374634681,0.06190480291843414,745.1502685546875
463,1680321830.45447,28616,-7.0555001335412255,0.13773295283317566,741.1716918945312
464,1680321865.2442272,28623,-7.0594427822842425,0.12849563360214233,737.023681640625
465,1680321900.229978,28584,-7.069521223968668,0.21280857920646667,745.2310180664062
466,1680321935.03011,28592,-7.068405479993904,0.217317134141922,758.6008911132812
467,1680321969.793587,28629,-7.058856002800976,0.13040849566459656,742.9518432617188
468,1680322004.588085,28622,-7.055111945252531,0.11724643409252167,746.9016723632812
469,1680322039.3707392,28577,-7.0761276207540345,0.3356916308403015,749.5734252929688
470,1680322074.157137,28634,-7.0709824190427195,0.17377522587776184,746.4202270507812
471,1680322109.1659877,28635,-7.060055144104669,0.06335479021072388,748.7504272460938
472,1680322144.2011054,28633,-7.061495894843625,0.1181112676858902,749.6710815429688
473,1680322179.1359398,28621,-7.05976105072046,0.10039617866277695,742.7323608398438
474,1680322213.9283402,28646,-7.066317625106782,0.09127047657966614,742.5675048828125
475,1680322248.5217674,28611,-7.052054519102163,0.05455194041132927,735.30419921875
476,1680322283.3026059,28620,-7.0484733823153185,0.0673012062907219,747.714599609375
477,1680322318.1084929,28622,-7.064063752981514,0.09886965155601501,744.6475830078125
478,1680322352.8855002,28633,-7.055848371314805,0.05870464816689491,741.5446166992188
479,1680322387.681885,28626,-7.060486900163516,0.13934828341007233,746.2811279296875
480,1680322422.2581456,28622,-7.071355454586822,0.10104266554117203,745.1018676757812
481,1680322457.2725272,28634,-7.068695733934758,0.11951220035552979,741.9439697265625
482,1680322492.024194,28638,-7.055210001962711,0.033761024475097656,734.8917236328125
483,1680322527.0724692,28576,-7.062403162972258,0.17717380821704865,750.441650390625
484,1680322562.0235758,28665,-7.057969655654515,0.04917839914560318,741.7825317382812
485,1680322596.9804382,28604,-7.06888713364309,0.19689513742923737,743.3101806640625
486,1680322632.001685,28607,-7.044981506755465,0.12881045043468475,744.590087890625
487,1680322667.0103025,28662,-7.07474495438719,0.17189070582389832,743.5607299804688
488,1680322701.9601402,28624,-7.048080144021586,0.060503315180540085,742.595458984375
489,1680322736.612554,28632,-7.062295756827702,0.10459884256124496,741.0810546875
490,1680322771.526198,28641,-7.05486023674065,0.08335786312818527,742.8662109375
491,1680322806.3534982,28613,-7.060714271394332,0.15456360578536987,740.8587036132812
492,1680322840.920738,28638,-7.055816547071981,0.08173471689224243,741.0009155273438
493,1680322875.8967338,28616,-7.051464822417191,0.10789011418819427,742.3366088867188
494,1680322910.9283059,28613,-7.063250625561282,0.1202419176697731,736.7754516601562
495,1680322945.689945,28627,-7.064929565378725,0.1086496114730835,744.6241455078125
496,1680322980.4945872,28625,-7.057855050460152,0.1147768646478653,740.7095336914062
497,1680323015.2850904,28549,-7.06162076684027,0.14649474620819092,740.1146850585938
498,1680323050.0555153,28632,-7.063590997317355,0.12293568253517151,738.9515991210938
499,1680323085.0405777,28654,-7.067393349293663,0.08948401361703873,740.4578857421875
500,1680323120.0692346,28610,-7.0685665294292415,0.13745948672294617,740.1944580078125
501,1680323154.825992,28645,-7.060986969274101,0.13096290826797485,740.7412109375
502,1680323189.6125174,28607,-7.053485135610396,0.10165919363498688,742.7651977539062
503,1680323224.598644,28614,-7.057625599482314,0.11075089871883392,741.1446533203125
504,1680323259.5908034,28635,-7.051672038918404,-0.009573032148182392,740.2279663085938
505,1680323294.4013762,28644,-7.061299775010748,0.044304680079221725,738.3497314453125
506,1680323329.1954906,28624,-7.067354559209272,0.12474208325147629,742.2763061523438
507,1680323364.1953814,28615,-7.0619483654749775,0.06514900177717209,733.7611083984375
508,1680323398.9817364,28637,-7.059561984093764,0.045878712087869644,737.0899658203125
509,1680323433.9227061,28644,-7.053329075136674,0.11622333526611328,740.94384765625
510,1680323468.9176397,28627,-7.058770387528607,0.10058528929948807,740.84423828125
511,1680323504.1255355,28593,-7.073434670734782,0.19181062281131744,740.3292846679688
512,1680323538.9365876,28668,-7.068536785551211,0.101097472012043,736.820556640625
513,1680323573.7113152,28658,-7.061526100955933,0.04398147761821747,739.0853271484375
514,1680323608.2892509,28636,-7.061035305385371,0.057753801345825195,737.9406127929688
515,1680323642.8519833,28655,-7.071829022296333,0.09813693165779114,738.5194091796875
516,1680323677.8863971,28656,-7.061525497193864,0.07936344295740128,740.087646484375
517,1680323712.6461923,28617,-7.059563878425967,0.11346574127674103,737.4490356445312
518,1680323747.472448,28665,-7.057808670047667,0.04843715950846672,738.1641235351562
519,1680323782.4149919,28628,-7.061952583136873,0.10001968592405319,740.3143920898438
520,1680323817.230906,28605,-7.047678624350815,0.0933329164981842,744.2576293945312
521,1680323852.1990132,28639,-7.0720624898472835,0.1160273402929306,742.7709350585938
522,1680323887.3746076,28649,-7.057476569537564,0.0521974116563797,739.3635864257812
523,1680323922.3671386,28667,-7.069003326811354,0.08704787492752075,751.9412231445312
524,1680323957.38157,28616,-7.062208361642401,0.11293701827526093,739.8556518554688
525,1680323992.1595721,28635,-7.052292861308131,0.023755807429552078,727.7749633789062
526,1680324027.1485412,28670,-7.056639709581521,0.021871883422136307,734.6544799804688
527,1680324062.316581,28665,-7.0662447295464546,0.07988125830888748,736.3078002929688
528,1680324097.31719,28645,-7.065708416179603,0.11150673031806946,735.8155517578125
529,1680324132.3462543,28640,-7.056298792609584,0.07045766711235046,739.2227172851562
530,1680324166.917093,28631,-7.04781888430062,0.03424703702330589,738.74072265625
531,1680324201.5199058,28604,-7.05535294403554,0.12660743296146393,735.1636352539062
532,1680324236.2923625,28671,-7.065761674858129,0.12789952754974365,737.96923828125
533,1680324271.0634854,28649,-7.057434938035228,0.07357250154018402,738.952392578125
534,1680324305.8585246,28648,-7.060934195988499,0.11660686880350113,737.7142944335938
535,1680324340.6760345,28649,-7.065877159852755,0.08578904718160629,737.2051391601562
536,1680324375.8280745,28656,-7.059420186873834,0.05410529673099518,738.2598876953125
537,1680324410.8406458,28661,-7.070577753455978,0.08836914598941803,738.524658203125
538,1680324445.6098487,28665,-7.070775993663096,0.09272467344999313,737.855224609375
539,1680324481.1972857,28624,-7.0596614160026485,0.11877484619617462,736.419189453125
540,1680324516.1754415,28664,-7.068383687992627,0.07020257413387299,737.2588500976562
541,1680324551.1612983,28630,-7.0651679804581375,0.11418986320495605,733.3130493164062
542,1680324585.9808087,28624,-7.077604689923949,0.17716537415981293,743.3810424804688
543,1680324620.937747,28649,-7.069047001133231,0.06066323071718216,737.703369140625
544,1680324655.768268,28666,-7.065245260592741,0.042689111083745956,736.2936401367188
545,1680324690.7438312,28630,-7.070356881040237,0.17166687548160553,740.60009765625
546,1680324726.337153,28665,-7.074848257117121,0.08228155970573425,737.3755493164062
547,1680324761.5470493,28653,-7.069267967861632,0.08671627938747406,737.5526123046875
548,1680324796.2995715,28619,-7.0654938678469055,0.0472540557384491,737.1196899414062
549,1680324831.2791107,28673,-7.065275751976964,0.03261956572532654,737.106201171875
550,1680324865.6727202,28640,-7.0645242581912076,0.06557722389698029,737.5853881835938
551,1680324900.4764154,28658,-7.062840150638296,0.07368441671133041,736.9078369140625
552,1680324935.4449432,28623,-7.059780615992226,0.0533561035990715,736.849609375
553,1680324970.2465925,28597,-7.065228256814184,0.0926043689250946,740.8294677734375
554,1680325005.233001,28641,-7.062419990149,0.0790381208062172,735.513427734375
555,1680325040.0305748,28650,-7.065128218901532,0.06053207442164421,736.5474853515625
556,1680325075.053483,28645,-7.0696310119254315,0.09736086428165436,737.6246948242188
557,1680325110.1813607,28616,-7.064102509417553,0.09547615796327591,737.0791625976562
558,1680325144.997479,28669,-7.056281856998154,-0.010080063715577126,730.1942138671875
559,1680325179.782319,28658,-7.061290999404762,0.026585625484585762,736.256591796875
560,1680325214.5834372,28647,-7.056628602192934,0.029405927285552025,737.3084716796875
561,1680325249.9337857,28615,-7.064400884656331,0.0772663876414299,732.2635498046875
562,1680325284.9467266,28604,-7.071068430618335,0.16231314837932587,737.7996826171875
563,1680325319.9602044,28635,-7.063450281245435,0.07891076803207397,740.0733032226562
564,1680325354.931823,28647,-7.0618816940745335,0.04478611797094345,735.903564453125
565,1680325389.9082942,28649,-7.062620066249119,0.08166017383337021,736.1027221679688
566,1680325424.888078,28658,-7.0699442500148075,0.07795602828264236,740.673583984375
567,1680325459.9158823,28644,-7.081904419202343,0.13595515489578247,735.3720092773438
568,1680325494.6788208,28611,-7.061646171049638,0.08074381947517395,729.742919921875
569,1680325529.4806254,28631,-7.065500747148191,0.04848875105381012,733.7700805664062
570,1680325564.4384308,28650,-7.067452886765418,0.0071082753129303455,734.65673828125
571,1680325599.4312782,28663,-7.066583613128777,0.07079220563173294,744.5833740234375
572,1680325634.2392566,28627,-7.064016637843101,0.05717494338750839,736.142822265625
573,1680325669.2417612,28616,-7.06778555520085,0.05943956971168518,734.87255859375
574,1680325703.821393,28653,-7.060704397289414,0.008806376717984676,735.9599609375
575,1680325738.6161528,28624,-7.0575238645760106,0.004925543908029795,741.6675415039062
576,1680325773.5902164,28614,-7.065733124023368,0.10274326801300049,735.7630615234375
577,1680325808.167573,28640,-7.070738740838264,0.06764411926269531,734.6533203125
578,1680325842.9759302,28640,-7.061807387301573,-0.0012706223642453551,735.5670166015625
579,1680325877.7857368,28657,-7.060342228836693,0.014086992479860783,733.5147705078125
580,1680325912.7236109,28612,-7.073866745136491,0.12252707034349442,735.2261962890625
581,1680325947.7316778,28638,-7.059991624461825,0.034590426832437515,733.3928833007812
582,1680325982.7040925,28646,-7.06817442821175,0.07541321218013763,738.5747680664062
583,1680326017.5055046,28667,-7.065758801354721,0.03259848430752754,734.8626708984375
584,1680326052.6999977,28616,-7.065444149012151,0.11109901964664459,735.13427734375
585,1680326087.4933975,28626,-7.069508236817456,0.09020007401704788,735.0864868164062
586,1680326122.454011,28669,-7.0635486716102704,0.020197445526719093,734.426513671875
587,1680326157.4634476,28645,-7.068610534560775,0.04781345650553703,734.4744262695312
588,1680326192.2359116,28653,-7.065469296753642,0.03802578151226044,733.7625122070312
589,1680326227.0434735,28617,-7.062799083299727,0.06062021106481552,736.1215209960938
590,1680326261.8356154,28660,-7.0615132527079565,0.031100399792194366,735.40283203125
591,1680326296.8139431,28665,-7.061432159617116,0.02774452045559883,734.8067626953125
592,1680326331.8030381,28662,-7.0600403713857105,0.013160058297216892,734.1460571289062
593,1680326366.6209085,28646,-7.060153051103528,0.005249044857919216,731.914794921875
594,1680326401.6146626,28642,-7.049422813669259,-0.03358190134167671,739.4886474609375
595,1680326436.5625,28656,-7.066072312963339,0.07529141753911972,735.55859375
596,1680326471.5737164,28638,-7.06311795499485,0.07649030536413193,732.87158203125
597,1680326506.5723019,28653,-7.064903981905576,0.025348985567688942,732.9793090820312
598,1680326541.3379073,28668,-7.06507625469695,0.04270187020301819,733.1748046875
599,1680326576.511963,28638,-7.060923755392727,0.05475115776062012,732.533447265625
600,1680326611.3446832,28659,-7.052596832499674,0.015569789335131645,735.7031860351562
601,1680326646.3125405,28624,-7.066001523610843,0.11894293874502182,737.193115234375
602,1680326681.2774618,28648,-7.069190192034122,0.0778050646185875,733.0770874023438
603,1680326716.2950244,28651,-7.06351641010781,0.024613482877612114,736.802734375
604,1680326751.2723527,28539,-7.068486735949167,0.2598358988761902,734.4854125976562
605,1680326786.2540386,28634,-7.071780945602142,0.0874205157160759,732.5899047851562
606,1680326821.2534034,28660,-7.062321555838284,-0.013961956836283207,733.3633422851562
607,1680326856.2262464,28648,-7.062580415783192,-0.0048273466527462006,732.6424560546875
608,1680326891.0548787,28612,-7.064887279590128,0.043256282806396484,732.9608764648438
609,1680326925.8128648,28647,-7.074386923462535,0.04628923907876015,732.65234375
610,1680326960.6085966,28657,-7.072226472191602,0.04959865286946297,740.8323974609375
611,1680326995.2408576,28624,-7.080907729787402,0.04853540286421776,730.889892578125
612,1680327030.1778696,28610,-7.058248237296747,0.0027473627123981714,733.4308471679688
613,1680327064.9854057,28631,-7.066978348273298,0.06525453925132751,732.6656494140625
614,1680327099.9675786,28666,-7.06068375611277,-0.03402870148420334,731.0410766601562
615,1680327134.9325385,28626,-7.0676223303725125,0.08395999670028687,734.0654907226562
616,1680327169.9681897,28661,-7.060898752433981,-0.04357268288731575,730.0940551757812
617,1680327204.942993,28626,-7.070674403859928,0.04790976643562317,730.4268188476562
618,1680327239.9148629,28640,-7.065816164705828,0.025493040680885315,731.1847534179688
619,1680327274.9112663,28664,-7.0635846259388995,0.019300540909171104,732.9737548828125
620,1680327310.2914493,28632,-7.066104245821949,0.02601664885878563,732.112548828125
621,1680327344.8852077,28636,-7.089055521950603,0.1512846201658249,771.466552734375
622,1680327379.8436444,28649,-7.065257194943872,0.058668699115514755,732.1531372070312
623,1680327414.84964,28627,-7.057454171506377,0.01950700394809246,732.5175170898438
624,1680327449.644159,28655,-7.06850313556053,0.029515890404582024,733.0760498046875
625,1680327484.4419622,28601,-7.0634490472584845,0.031169703230261803,734.5922241210938
626,1680327519.4331756,28653,-7.067632990798696,0.028862206265330315,734.9287109375
627,1680327554.4298952,28642,-7.0662290085916935,0.04816122725605965,731.684326171875
628,1680327589.0091789,28643,-7.071098189128673,0.05697048828005791,730.0553588867188
629,1680327623.8170784,28640,-7.064852012755442,-0.03536643832921982,728.19384765625
630,1680327658.7957687,28644,-7.0686917085892595,0.01823589950799942,730.7161254882812
631,1680327693.7666533,28661,-7.063889793446591,-0.01951487734913826,728.1242065429688
632,1680327728.743047,28626,-7.063483630526186,0.12162517011165619,734.8934326171875
633,1680327763.7438579,28661,-7.068079608572802,0.02951204590499401,729.1981201171875
634,1680327798.7551515,28652,-7.062648319922472,-0.0036689518019557,731.7489013671875
635,1680327833.739626,28672,-7.064906619324279,0.008862581104040146,730.6030883789062
636,1680327868.9077604,28663,-7.057969426154619,-0.03125197812914848,729.870849609375
637,1680327903.9126937,28629,-7.064789010755158,0.030033057555556297,728.1348876953125
638,1680327939.2790926,28650,-7.0662735510131585,0.01961747743189335,730.0935668945312
639,1680327974.2773695,28663,-7.061665008123909,0.0021674539893865585,730.2867431640625
640,1680328009.0709865,28660,-7.062781350668004,0.0093103451654315,727.6607666015625
641,1680328044.0908227,28669,-7.076442554852134,0.10740901529788971,742.8970947265625
642,1680328079.2733188,28629,-7.065987036079758,0.07237868756055832,729.4027709960938
643,1680328114.4627128,28634,-7.054906606727203,0.01182566024363041,730.6297607421875
644,1680328149.4055493,28636,-7.069551231237975,0.08205047249794006,730.5114135742188
645,1680328184.2248008,28632,-7.071482549749109,0.0721069797873497,729.6166381835938
646,1680328219.4124618,28655,-7.075448848566284,0.04609134793281555,734.3220825195312
647,1680328254.5793483,28657,-7.059690736546346,-0.024701746180653572,729.38916015625
648,1680328289.209013,28628,-7.063894759045833,0.06500483304262161,730.716796875
649,1680328323.991022,28664,-7.060597400217984,-0.012274649925529957,728.6421508789062
650,1680328358.7528093,28650,-7.058402305747209,-0.010184140875935555,729.3654174804688
651,1680328393.7536583,28658,-7.064529677660098,-0.002491455990821123,727.9407958984375
652,1680328428.584862,28663,-7.06632437061651,-0.00928693450987339,728.3627319335938
653,1680328463.5160227,28673,-7.062361663294988,-0.0018788090674206614,727.985595703125
654,1680328498.5028555,28648,-7.066348798926405,0.04040377587080002,728.9556884765625
655,1680328533.297832,28629,-7.082329603610653,0.11673873662948608,731.9363403320312
656,1680328568.3465574,28631,-7.070309843759056,0.0900648906826973,727.6824951171875
657,1680328603.4704082,28665,-7.065205942100216,-0.0011788675328716636,727.8760375976562
658,1680328638.4827356,28670,-7.071271362552197,0.020875997841358185,734.652587890625
659,1680328673.484583,28656,-7.064102662516677,-0.009475817903876305,724.4061889648438
660,1680328708.4466505,28630,-7.067339562056328,0.040956925600767136,727.42822265625
661,1680328743.436498,28630,-7.067569616247933,0.06237463280558586,727.1544799804688
662,1680328778.4283528,28652,-7.070412920026675,0.027644403278827667,727.2898559570312
663,1680328813.6284385,28640,-7.057810772629353,-0.018029043450951576,725.4429931640625
664,1680328848.438739,28646,-7.0726718851042065,0.03043893538415432,724.9202270507812
665,1680328883.5843725,28667,-7.066486322650089,0.009496544487774372,733.4813232421875
666,1680328918.5630345,28623,-7.064707857773318,0.012277357280254364,725.5535888671875
667,1680328953.5752294,28656,-7.059650296645305,-0.022618627175688744,727.1802368164062
668,1680328988.5976877,28642,-7.06447121572867,-0.02196752093732357,725.9766845703125
669,1680329023.5305455,28635,-7.063464316342895,0.043850675225257874,726.6868286132812
670,1680329058.535222,28662,-7.06679004212303,0.039380598813295364,729.5009765625
671,1680329093.5210679,28615,-7.065932345155767,0.06237245723605156,726.4981689453125
672,1680329128.701382,28637,-7.0788461304420345,0.07694737613201141,728.5551147460938
673,1680329163.7094336,28618,-7.066197008424597,0.06746261566877365,730.1798095703125
674,1680329198.6705203,28655,-7.051659550845352,-0.06818636506795883,724.7197265625
675,1680329233.5158725,28658,-7.062516470553847,0.0001900016941362992,723.8163452148438
676,1680329268.2792146,28647,-7.0600529593974795,0.0203178059309721,722.9979248046875
677,1680329303.2920206,28615,-7.070994408063502,0.0997556671500206,725.5577392578125
678,1680329338.2545602,28676,-7.068598536905564,0.009559940546751022,726.1353759765625
679,1680329373.0438468,28651,-7.068285943125812,0.02235780470073223,729.0706176757812
680,1680329407.8259006,28651,-7.068348363398281,0.035744380205869675,731.9136962890625
681,1680329442.848901,28652,-7.061016625289625,0.0034713863860815763,724.871337890625
682,1680329477.814323,28636,-7.071480905162555,0.08345075696706772,724.3972778320312
683,1680329512.9964535,28598,-7.0675237905079555,0.06290669739246368,726.14892578125
684,1680329548.1709673,28633,-7.070463309650058,0.10731756687164307,727.3627319335938
685,1680329583.1507912,28665,-7.068297318130614,-0.022848190739750862,723.7188720703125
686,1680329618.1432378,28633,-7.069580972624626,0.023679135367274284,724.9408569335938
687,1680329652.958046,28638,-7.064806843964243,-0.036140214651823044,724.3250122070312
688,1680329687.9201472,28645,-7.068298306230735,0.000982093857601285,724.6793212890625
689,1680329722.9344797,28633,-7.068354195697976,-0.004391640890389681,725.2454833984375
690,1680329758.1050005,28635,-7.066678224986957,0.007198656909167767,723.2068481445312
691,1680329792.8899617,28655,-7.068742095452095,-0.014233171939849854,724.9083251953125
692,1680329827.8848097,28618,-7.06137509319274,-0.0009308191365562379,725.5989379882812
693,1680329862.8826582,28672,-7.072792565192394,0.018947500735521317,722.9104614257812
694,1680329897.8832862,28646,-7.070042968161492,0.025182155892252922,725.0615234375
695,1680329932.8675208,28634,-7.059884866094401,0.019827421754598618,724.6265258789062
696,1680329967.8672466,28663,-7.059925313723888,-0.020363200455904007,724.5752563476562
697,1680330003.0317233,28642,-7.069635994473229,0.07189025729894638,722.8106689453125
698,1680330038.041318,28638,-7.064689209662643,0.1089770719408989,726.5482788085938
699,1680330073.203299,28643,-7.065739439645775,-0.0021777551155537367,724.6846923828125
700,1680330108.1930647,28655,-7.06707665188157,0.021978160366415977,722.1685180664062
701,1680330143.1931906,28618,-7.060061327865708,0.020157383754849434,721.4735717773438
702,1680330178.1596484,28660,-7.063459522489359,0.04444892704486847,732.5711059570312
